Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
ZNF667,Invasive,Normal,62,10,-1.48794642390953,-5.97740260995921,66.6116167526995,9.87235901640745e-08,-0.764790245828773,-0.38185491546155,7.79467741935484,8.368,0,two.sided,Welch Two Sample t-test,6.56352152295761e-06
KIAA0430,Invasive,Normal,62,10,-1.63499964511677,-7.00524739817012,29.2825034170839,9.99973392108901e-08,-0.916285713741713,-0.502294931419578,11.9437096774194,12.653,0,two.sided,Welch Two Sample t-test,6.63797721887921e-06
DCUN1D4,Invasive,Normal,62,10,-2.53196605714743,-7.88613978866376,21.0485215408972,1.01897899292096e-07,-1.69364110437995,-0.986875024652313,8.68774193548387,10.028,0,two.sided,Welch Two Sample t-test,6.74339042738552e-06
LDB2,Invasive,Normal,62,10,-3.09741462213597,-7.83735745064885,21.3139802574602,1.03165257890509e-07,-2.06347357815608,-1.19865545410198,9.75693548387097,11.388,0,two.sided,Welch Two Sample t-test,6.81680635139308e-06
SCAND1,Invasive,Normal,62,10,1.42841912453819,6.10859370072236,55.3948567015745,1.04848353425495e-07,0.345680962804709,0.683157746872711,10.2924193548387,9.778,0,two.sided,Welch Two Sample t-test,6.91742622875116e-06
NDUFS4,Invasive,Normal,62,10,-1.85582994226708,-7.29633757655562,25.5655678549358,1.05309828564661e-07,-1.14358557893843,-0.640543453319638,11.511935483871,12.404,0,two.sided,Welch Two Sample t-test,6.93726485940152e-06
RPS27A,Invasive,Normal,62,10,-1.68597207996737,-6.18050671795062,51.1313693146954,1.05871051922956e-07,-0.998347291668978,-0.508813998653604,14.1274193548387,14.881,0,two.sided,Welch Two Sample t-test,6.96360388471297e-06
LOC644969,Invasive,Normal,62,10,-1.8163374475432,-6.20934676559634,49.6183762118661,1.06282283737744e-07,-1.13960645924893,-0.582458056880102,13.0209677419355,13.882,0,two.sided,Welch Two Sample t-test,6.97840530443707e-06
USF2,Invasive,Normal,62,10,1.46055443549043,5.93639144651948,68.7025487876454,1.06736941167918e-07,0.362843257371347,0.730189000693168,10.5145161290323,9.968,0,two.sided,Welch Two Sample t-test,6.98859717376833e-06
ADM2,Invasive,Normal,62,10,1.43453249180494,5.96932304458195,64.998775362337,1.09344364057845e-07,0.346411530102529,0.694749760220052,7.93258064516129,7.412,0,two.sided,Welch Two Sample t-test,7.14847063692106e-06
ASB18,Invasive,Normal,62,10,1.1476457763148,7.00508883605494,28.80191142073,1.0966590128287e-07,0.140653548068414,0.256701290641262,7.23967741935484,7.041,0,two.sided,Welch Two Sample t-test,7.15864494486123e-06
FAM7A2,Invasive,Normal,62,10,1.1214418688518,5.95907755262321,65.3599855125781,1.12079797709345e-07,0.109943252560972,0.220766424858383,7.15435483870968,6.989,0,two.sided,Welch Two Sample t-test,7.27220919032003e-06
SAT2,Invasive,Normal,62,10,-1.43459664434594,-6.09860848472199,54.577369282517,1.14326433839542e-07,-0.691762533700957,-0.34952778887969,10.6943548387097,11.215,0,two.sided,Welch Two Sample t-test,7.38466611872539e-06
CRISPLD2,Invasive,Normal,62,10,-3.13511014345537,-7.12551861775773,26.9671759078679,1.16805362015264e-07,-2.12324204524193,-1.17379021282258,10.5854838709677,12.234,0,two.sided,Welch Two Sample t-test,7.53350935760032e-06
GOPC,Invasive,Normal,62,10,-1.68959494014451,-7.55957823027068,22.8138466548803,1.17802391711454e-07,-0.963833625929227,-0.549521212780451,8.88032258064516,9.637,0,two.sided,Welch Two Sample t-test,7.57516780561225e-06
ECT2,Invasive,Normal,62,10,1.38349993929466,6.24701295772587,46.4956283579193,1.1841287828249e-07,0.317464342779127,0.619180818511195,7.40532258064516,6.937,0,two.sided,Welch Two Sample t-test,7.60309355972155e-06
CCHCR1,Invasive,Normal,62,10,1.47420329066512,6.02527873205846,58.7866026932294,1.18735187148619e-07,0.373966756017985,0.74590421172395,8.43193548387097,7.872,0,two.sided,Welch Two Sample t-test,7.60347861641299e-06
PDCD4,Invasive,Normal,62,10,-2.26252774505995,-8.04967899816132,19.6801591112423,1.18894025015545e-07,-1.48349957946727,-0.872371388274664,8.57306451612903,9.751,0,two.sided,Welch Two Sample t-test,7.60347861641299e-06
EVI2B,Invasive,Normal,62,10,-1.67051197264656,-7.03959211959801,27.7991082401266,1.22211461424299e-07,-0.955772953946349,-0.524807691214941,7.49370967741936,8.234,0,two.sided,Welch Two Sample t-test,7.79235779570268e-06
CDAN1,Invasive,Normal,62,10,1.29669457877436,6.14603011841516,50.8526958533663,1.22263516911345e-07,0.25239006802717,0.497287351327669,8.68483870967742,8.31,0,two.sided,Welch Two Sample t-test,7.79235779570268e-06
C9orf79,Invasive,Normal,62,10,1.25574922714341,6.28669180755744,44.2079283428772,1.25464659538771e-07,0.223237384947397,0.433859389246153,8.00354838709677,7.675,0,two.sided,Welch Two Sample t-test,7.9494113506298e-06
ARHGAP9,Invasive,Normal,62,10,-2.07804343048552,-6.53804729376136,36.4728206640088,1.25795987405547e-07,-1.3824082399908,-0.728043372912421,8.61177419354839,9.667,0,two.sided,Welch Two Sample t-test,7.95871739673687e-06
FAM91A2,Invasive,Normal,62,10,-1.21996411318252,-7.09818685954416,26.7701350432979,1.30508526714037e-07,-0.36978678969037,-0.203890629664469,7.22016129032258,7.507,0,two.sided,Welch Two Sample t-test,8.21765793455889e-06
ZNF302,Invasive,Normal,62,10,-1.7969878385349,-8.75132984909057,16.5429330011858,1.30650629069885e-07,-1.04986747277117,-0.641293817551412,7.91741935483871,8.763,0,two.sided,Welch Two Sample t-test,8.21765793455889e-06
RBM15,Invasive,Normal,62,10,1.45706427115024,6.33549076631978,41.6110232540164,1.35713869317511e-07,0.370031012977669,0.716098019280395,10.518064516129,9.975,0,two.sided,Welch Two Sample t-test,8.48639732850986e-06
LOC144097,Invasive,Normal,62,10,1.42813170371054,8.11911051162653,18.9649223974468,1.36277914063633e-07,0.381575206684692,0.646682857831437,8.25612903225806,7.742,0,two.sided,Welch Two Sample t-test,8.48733732132318e-06
PLAC1,Invasive,Normal,62,10,1.26946956417257,6.1047054268355,51.4568333362421,1.3631511921009e-07,0.231048648638347,0.457402964264879,7.71322580645161,7.369,0,two.sided,Welch Two Sample t-test,8.48733732132318e-06
TRIM22,Invasive,Normal,62,10,-2.76477349173945,-7.29166637018548,24.4351708606232,1.40197359826415e-07,-1.88204873668742,-1.05227384395774,8.68483870967742,10.152,0,two.sided,Welch Two Sample t-test,8.69143057728471e-06
NDUFV2,Invasive,Normal,62,10,1.49007721961523,6.82485094122476,30.0744010038682,1.4090954921607e-07,0.403225779611297,0.747548413937093,12.4833870967742,11.908,0,two.sided,Welch Two Sample t-test,8.72304910986369e-06
PSMD6,Invasive,Normal,62,10,-1.53296268600764,-6.20523825635407,46.1066587233548,1.41266211059546e-07,-0.816236833494551,-0.416408327795771,9.46467741935484,10.081,0,two.sided,Welch Two Sample t-test,8.73259953409354e-06
FBXO43,Invasive,Normal,62,10,1.26146202330087,6.75641975834579,31.0710688729863,1.43855616958237e-07,0.233952818055301,0.436240730331798,8.04209677419355,7.707,0,two.sided,Welch Two Sample t-test,8.87994586625752e-06
GNL1,Invasive,Normal,62,10,1.31476636257977,5.88394938313749,66.3975722887763,1.44507271960679e-07,0.260854173316128,0.528758729909681,10.8958064516129,10.501,0,two.sided,Welch Two Sample t-test,8.90742824365625e-06
MYLK2,Invasive,Normal,62,10,1.17314968070713,6.76527537105348,30.8199227627293,1.46283971673296e-07,0.160916327824401,0.299857865723986,7.91338709677419,7.683,0,two.sided,Welch Two Sample t-test,9.00408104102621e-06
ASNA1,Invasive,Normal,62,10,1.28256528007092,6.98571738586953,27.4628929229856,1.50234097817482e-07,0.253661149338515,0.464403366790518,8.27903225806452,7.92,0,two.sided,Welch Two Sample t-test,9.19475298245208e-06
LOC388654,Invasive,Normal,62,10,-2.04243522212451,-6.34058262568575,40.1636246016895,1.5433398687166e-07,-1.358656076552,-0.701924568609283,13.0987096774194,14.129,0,two.sided,Welch Two Sample t-test,9.39238768059011e-06
GABARAPL2,Invasive,Normal,62,10,-1.86702589254427,-7.07504362054601,26.1937658333657,1.56618766367767e-07,-1.1623424705222,-0.639141400445543,11.4322580645161,12.333,0,two.sided,Welch Two Sample t-test,9.49127321802867e-06
COL16A1,Invasive,Normal,62,10,-3.29753299881468,-6.46477342378113,36.4983729702479,1.57113406941496e-07,-2.26115549113195,-1.18161870241644,9.92661290322581,11.648,0,two.sided,Welch Two Sample t-test,9.50789520716924e-06
MBTPS2,Invasive,Normal,62,10,-1.15922554367918,-6.18718771402616,44.7307075056461,1.68316864949724e-07,-0.282562809651294,-0.143759770993867,7.29983870967742,7.513,0,two.sided,Welch Two Sample t-test,1.0114952769987e-05
PORCN,Invasive,Normal,62,10,1.22515793757357,6.91639505250028,27.6982137603106,1.71351671903139e-07,0.206157789325233,0.379777694545737,8.01096774193548,7.718,0,two.sided,Welch Two Sample t-test,1.0268724915662e-05
PRCC,Invasive,Normal,62,10,1.41661881896793,7.52599086291912,21.7390897072036,1.73046507703389e-07,0.363898900494607,0.641004325311845,9.42645161290323,8.924,0,two.sided,Welch Two Sample t-test,1.03396927270473e-05
TXNDC10,Invasive,Normal,62,10,-1.89995828299331,-8.00375035820192,18.8950344158561,1.73069002945319e-07,-1.16820439680108,-0.683731087069888,8.50403225806452,9.43,0,two.sided,Welch Two Sample t-test,1.03396927270473e-05
INTS10,Invasive,Normal,62,10,-1.50326231165456,-6.28569209548116,40.7533982834968,1.73866083051661e-07,-0.777082140863827,-0.39911140752327,10.8429032258065,11.431,0,two.sided,Welch Two Sample t-test,1.03618421982225e-05
YAP1,Invasive,Normal,62,10,-2.0889912530452,-6.32748220733672,39.3869546066753,1.74516412469821e-07,-1.40244453096666,-0.723168372259147,11.7091935483871,12.772,0,two.sided,Welch Two Sample t-test,1.03830761799438e-05
LOC653702,Invasive,Normal,62,10,-2.149498345711,-8.20564500894063,17.938618583289,1.74703655016204e-07,-1.38673060098467,-0.821269399015329,7.84,8.944,0,two.sided,Welch Two Sample t-test,1.03830761799438e-05
MTUS1,Invasive,Normal,62,10,-1.49401387686293,-8.22894505695855,17.8050162708116,1.7715422832399e-07,-0.727182915792033,-0.431204180982163,7.5058064516129,8.085,0,two.sided,Welch Two Sample t-test,1.05142374741727e-05
TXNL4A,Invasive,Normal,62,10,1.33939421792766,5.89505133179747,60.6052530312181,1.7860093752696e-07,0.278560064700912,0.564601225621668,8.00758064516129,7.586,0,two.sided,Welch Two Sample t-test,1.05855401818864e-05
C3,Invasive,Normal,62,10,-3.2116675901779,-6.12027908544412,46.812578980328,1.79506246797215e-07,-2.2366905098299,-1.12995465146043,10.1496774193548,11.833,0,two.sided,Welch Two Sample t-test,1.06100486805565e-05
VCAM1,Invasive,Normal,62,10,-2.34850381226016,-7.64626723390181,20.7930995329927,1.80123573682611e-07,-1.56695131065917,-0.896532560308571,7.82725806451613,9.059,0,two.sided,Welch Two Sample t-test,1.06319725817473e-05
NSMCE2,Invasive,Normal,62,10,1.40196624379467,6.14704927542788,45.5300924817024,1.80895692924397e-07,0.32778760021459,0.647115625591864,9.50145161290323,9.014,0,two.sided,Welch Two Sample t-test,1.06629608719971e-05
LOC652734,Invasive,Normal,62,10,1.1533566549627,5.82671393701988,66.1666618374725,1.83005967838223e-07,0.135309947227549,0.27636747212729,7.86483870967742,7.659,0,two.sided,Welch Two Sample t-test,1.07726350617785e-05
VTI1B,Invasive,Normal,62,10,-1.87459721587148,-7.51574715771272,21.5665356780746,1.86128999936682e-07,-1.15703166775812,-0.656129622564463,9.69741935483871,10.604,0,two.sided,Welch Two Sample t-test,1.09415450807465e-05
ITM2A,Invasive,Normal,62,10,-5.03559163128376,-9.09460771306863,14.7943417603602,1.91846587652911e-07,-2.87939867978853,-1.78492390085663,8.35483870967742,10.687,0,two.sided,Welch Two Sample t-test,1.12165265095499e-05
RWDD3,Invasive,Normal,62,10,-1.71693891192497,-7.94610346408241,18.871351747802,1.94259734536957e-07,-0.985345046417327,-0.574332372937511,7.88516129032258,8.665,0,two.sided,Welch Two Sample t-test,1.13269176024333e-05
ENPP2,Invasive,Normal,62,10,-5.20048134214706,-9.24894260518511,14.3383412270823,2.00405619169023e-07,-2.92902327131668,-1.82826705126397,8.51435483870968,10.893,0,two.sided,Welch Two Sample t-test,1.16323909920876e-05
PRDM14,Invasive,Normal,62,10,1.13070752834477,6.15609435855818,43.9027999745489,2.00577057989088e-07,0.119202413811958,0.235249199091268,7.10322580645161,6.926,0,two.sided,Welch Two Sample t-test,1.16323909920876e-05
LOC648000,Invasive,Normal,62,10,-1.73259623079724,-6.02374416194449,49.8625298863074,2.02919944216964e-07,-1.05735019825036,-0.528520769491574,13.723064516129,14.516,0,two.sided,Welch Two Sample t-test,1.17524694672128e-05
SLC25A20,Invasive,Normal,62,10,-1.46003201065452,-5.89059678043675,58.1858375471838,2.04413759450001e-07,-0.731526776083006,-0.360473223916993,9.73,10.276,0,two.sided,Welch Two Sample t-test,1.18231164782153e-05
HERC3,Invasive,Normal,62,10,-1.40891116089348,-6.54133850642323,32.4865582614174,2.12959229768619e-07,-0.648499661183092,-0.340661629139488,7.83241935483871,8.327,0,two.sided,Welch Two Sample t-test,1.22013693016812e-05
LOC654085,Invasive,Normal,62,10,-1.98982997391978,-6.44214473004503,34.6119205217677,2.13201866055406e-07,-1.30558206431375,-0.6797082582669,9.33935483870968,10.332,0,two.sided,Welch Two Sample t-test,1.22013693016812e-05
RANBP2L1,Invasive,Normal,62,10,-1.39449420152991,-6.15177807089267,43.3522761849323,2.13307338754963e-07,-0.636975260025712,-0.322508610942031,7.56725806451613,8.047,0,two.sided,Welch Two Sample t-test,1.22013693016812e-05
SEC61A2,Invasive,Normal,62,10,1.45296504957137,6.22453623663892,40.6974890767695,2.1344836005702e-07,0.36408281423633,0.71391718576367,8.205,7.666,0,two.sided,Welch Two Sample t-test,1.22013693016812e-05
FAM82C,Invasive,Normal,62,10,-1.40482175997728,-6.10061530866243,45.4542359515673,2.13498512625598e-07,-0.652242567263548,-0.32853162628484,10.7266129032258,11.217,0,two.sided,Welch Two Sample t-test,1.22013693016812e-05
LOC441528,Invasive,Normal,62,10,1.35869892753047,6.93898671422854,26.3165376417872,2.13976202883531e-07,0.311302321593215,0.57314929131001,7.96822580645161,7.526,0,two.sided,Welch Two Sample t-test,1.22124936534637e-05
ZNF324,Invasive,Normal,62,10,1.44861821329825,5.77181476235028,67.0159849981475,2.20004977674795e-07,0.349776142991453,0.719578695718225,10.2496774193548,9.715,0,two.sided,Welch Two Sample t-test,1.25234495734988e-05
KCNA6,Invasive,Normal,62,10,1.147902413855,6.86088987212757,27.0816470719335,2.23116270850903e-07,0.139495083267329,0.258504916732671,7.465,7.266,0,two.sided,Welch Two Sample t-test,1.26671327035194e-05
LOC731251,Invasive,Normal,62,10,-1.63415902922058,-5.79780158807141,63.9188776110945,2.2472792340333e-07,-0.952696570166755,-0.464400204026795,13.3114516129032,14.02,0,two.sided,Welch Two Sample t-test,1.27270304911339e-05
ZFP64,Invasive,Normal,62,10,1.46418390829172,5.90973773905375,54.9676718494831,2.25373461330442e-07,0.363551585071819,0.736641963315278,8.39209677419355,7.842,0,two.sided,Welch Two Sample t-test,1.27270304911339e-05
DOCK10,Invasive,Normal,62,10,-2.26891096987191,-7.04638227808841,24.8445606348958,2.27023872382397e-07,-1.52758827263369,-0.836411727366314,8.235,9.417,0,two.sided,Welch Two Sample t-test,1.27880235581667e-05
HNRPA0,Invasive,Normal,62,10,-1.821461844487,-6.21449104819722,40.152412583897,2.32526841359455e-07,-1.14641009058877,-0.583783457798326,10.8729032258065,11.738,0,two.sided,Welch Two Sample t-test,1.30469026670712e-05
ARFGAP3,Invasive,Normal,62,10,-1.60615697962246,-6.01967051268582,47.9881467100459,2.34171817276206e-07,-0.911948429563235,-0.45527737688838,9.94838709677419,10.632,0,two.sided,Welch Two Sample t-test,1.31051174731955e-05
LOC651137,Invasive,Normal,62,10,1.11683755114074,5.83001012293027,59.7911766788621,2.3810557310864e-07,0.104718060999809,0.21412064867761,7.56741935483871,7.408,0,two.sided,Welch Two Sample t-test,1.32897353217408e-05
LOC400657,Invasive,Normal,62,10,-1.49428114502598,-6.65071242254555,29.7783421836088,2.38386708595343e-07,-0.757442704079723,-0.401460521726728,8.65354838709677,9.233,0,two.sided,Welch Two Sample t-test,1.32897353217408e-05
PPAP2B,Invasive,Normal,62,10,-2.63012074353976,-8.31175846488584,16.7706036387176,2.38718880073671e-07,-1.74963102893156,-1.04062703558457,8.17387096774194,9.569,0,two.sided,Welch Two Sample t-test,1.32897353217408e-05
SPRY1,Invasive,Normal,62,10,-2.89807870211387,-7.58981388340984,20.2654317863854,2.38923957402371e-07,-1.95664454939634,-1.11354899899076,9.86290322580645,11.398,0,two.sided,Welch Two Sample t-test,1.32897353217408e-05
GJA1,Invasive,Normal,62,10,-3.20822248441463,-6.8159627400634,27.3177058496199,2.39063023703e-07,-2.1877685635388,-1.17577982355797,10.2382258064516,11.92,0,two.sided,Welch Two Sample t-test,1.32897353217408e-05
SUCLA2,Invasive,Normal,62,10,-1.86160680182552,-7.15686033582779,23.5368880979076,2.39547124604454e-07,-1.15536488290514,-0.637731891288413,8.31645161290323,9.213,0,two.sided,Welch Two Sample t-test,1.32897353217408e-05
SUSD5,Invasive,Normal,62,10,1.16896019650978,6.00642632851422,48.1437832723068,2.42678093235213e-07,0.149837901329829,0.300613711573397,7.66822580645161,7.443,0,two.sided,Welch Two Sample t-test,1.34244543165551e-05
DKKL1,Invasive,Normal,62,10,1.25988348870323,6.35453327701619,35.6367691833414,2.44448128722479e-07,0.226880712334048,0.439699932827243,7.96629032258065,7.633,0,two.sided,Welch Two Sample t-test,1.35050548759507e-05
TLR1,Invasive,Normal,62,10,-2.17312956648333,-8.22062403985011,17.0272544050713,2.48619392819019e-07,-1.40712817012066,-0.832420216976117,7.86322580645161,8.983,0,two.sided,Welch Two Sample t-test,1.36829458690753e-05
C11orf73,Invasive,Normal,62,10,-1.95223811869259,-6.58541415586449,30.3599591527206,2.59534695785699e-07,-1.26428666855174,-0.665971395964391,8.61387096774193,9.579,0,two.sided,Welch Two Sample t-test,1.41931597639561e-05
IQGAP1,Invasive,Normal,62,10,-2.07516464647773,-7.44743069632091,20.9162090994716,2.60868581164905e-07,-1.3473993883974,-0.759052224505825,10.8467741935484,11.9,0,two.sided,Welch Two Sample t-test,1.42475145817663e-05
LOC346950,Invasive,Normal,62,10,-2.35871318452243,-6.45137928650118,32.886084436887,2.61189024617065e-07,-1.62846866003455,-0.847531339965453,10.095,11.333,0,two.sided,Welch Two Sample t-test,1.42475145817663e-05
SNRPN,Invasive,Normal,62,10,-2.75742678625408,-7.64210331724738,19.5829246978352,2.69500022716045e-07,-1.86329236671884,-1.06335279457148,8.88467741935484,10.348,0,two.sided,Welch Two Sample t-test,1.46453236525843e-05
FLJ16331,Invasive,Normal,62,10,1.14454500570748,6.30507527065351,36.0261969370267,2.71507835667781e-07,0.132124600490873,0.257423786605903,7.61677419354839,7.422,0,two.sided,Welch Two Sample t-test,1.47302646566717e-05
LOC650638,Invasive,Normal,62,10,-1.3517899257664,-8.72224346599612,15.1436261616412,2.71745866939618e-07,-0.541052415869903,-0.328689519613969,7.03612903225806,7.471,0,two.sided,Welch Two Sample t-test,1.47302646566717e-05
PLAC9,Invasive,Normal,62,10,-5.4306656075491,-7.15716320608473,22.9991978441716,2.74170824906869e-07,-3.14669767041552,-1.7355603941006,8.71887096774194,11.16,0,two.sided,Welch Two Sample t-test,1.48430649348577e-05
CTDSP2,Invasive,Normal,62,10,-1.62149275831568,-6.53402804684503,30.8996113669331,2.75291662401273e-07,-0.915011587709328,-0.479633573580992,11.9546774193548,12.652,0,two.sided,Welch Two Sample t-test,1.48850684828197e-05
TJP1,Invasive,Normal,62,10,-1.43726150634803,-5.9684109854173,47.6928554353221,2.86198139648739e-07,-0.699648517357198,-0.346996643933127,10.7446774193548,11.268,0,two.sided,Welch Two Sample t-test,1.54360966619547e-05
AMH,Invasive,Normal,62,10,1.47634741583149,5.67855943429272,69.9782138573145,2.86615377224073e-07,0.364632875015793,0.759431641113239,7.93403225806452,7.372,0,two.sided,Welch Two Sample t-test,1.54393012440253e-05
C6orf111,Invasive,Normal,62,10,-2.06106084667449,-6.76687106182994,27.0114137413174,2.87662258653832e-07,-1.35975357379149,-0.727020619756894,10.4516129032258,11.495,0,two.sided,Welch Two Sample t-test,1.54763729880244e-05
C9orf37,Invasive,Normal,62,10,1.3429928396903,5.97980284563833,46.8734245362403,2.91411122525812e-07,0.282309893510723,0.568593332295729,8.99645161290323,8.571,0,two.sided,Welch Two Sample t-test,1.56585393707892e-05
ALDH2,Invasive,Normal,62,10,-3.14486916856133,-6.864207484321,25.5516787058481,3.02371226496398e-07,-2.14842413367788,-1.15757586632212,9.49,11.143,0,two.sided,Welch Two Sample t-test,1.6166931450888e-05
HBP1,Invasive,Normal,62,10,-1.53532958378622,-6.09860928700058,41.2435154259514,3.06409879996612e-07,-0.823342594853674,-0.413754179339872,9.42145161290323,10.04,0,two.sided,Welch Two Sample t-test,1.63625909679379e-05
ACY1L2,Invasive,Normal,62,10,-2.04481133957273,-7.21227443200476,22.0409423519187,3.12047244387178e-07,-1.32867575746351,-0.73525972640746,8.56903225806452,9.601,0,two.sided,Welch Two Sample t-test,1.66224870380469e-05
HSPC152,Invasive,Normal,62,10,-1.39852226845325,-5.73831695226741,61.3573614930301,3.15289527066023e-07,-0.652508471233096,-0.315297980379808,12.5570967741935,13.041,0,two.sided,Welch Two Sample t-test,1.67332313825064e-05
C2orf32,Invasive,Normal,62,10,-3.76153778030684,-7.46210901275215,20.2009321896962,3.15289633678912e-07,-2.44527461255125,-1.37737054873907,8.77967741935484,10.691,0,two.sided,Welch Two Sample t-test,1.67332313825064e-05
LRRC28,Invasive,Normal,62,10,1.31118473877709,5.89775344193029,49.8469877326405,3.18502683434692e-07,0.257744487181589,0.523997448302283,9.55887096774194,9.168,0,two.sided,Welch Two Sample t-test,1.6872624687864e-05
LOC644338,Invasive,Normal,62,10,-1.74417933827391,-7.10424068956644,22.876793903347,3.18698181158088e-07,-1.03630914961882,-0.568787624574728,7.89145161290323,8.694,0,two.sided,Welch Two Sample t-test,1.6872624687864e-05
RPS27L,Invasive,Normal,62,10,-1.74902194040661,-6.40688781834943,32.2193833045206,3.25831317156076e-07,-1.06290478658741,-0.550191987606134,12.4914516129032,13.298,0,two.sided,Welch Two Sample t-test,1.71503728064282e-05
BTBD10,Invasive,Normal,62,10,-1.56906294146783,-6.5088356049642,30.2598077765444,3.25931809151551e-07,-0.853749478960139,-0.446056972652766,9.94209677419355,10.592,0,two.sided,Welch Two Sample t-test,1.71503728064282e-05
TP53BP2,Invasive,Normal,62,10,1.4142135623731,5.94755161336464,46.8176657998222,3.27290530084666e-07,0.330859193527712,0.669140806472288,10.24,9.74,0,two.sided,Welch Two Sample t-test,1.7200891342379e-05
LY6K,Invasive,Normal,62,10,1.40768309225762,5.69606600307016,63.7722646780968,3.35938095133789e-07,0.320292118442268,0.666353042848055,7.51032258064516,7.017,0,two.sided,Welch Two Sample t-test,1.7591088505865e-05
LOC648343,Invasive,Normal,62,10,-2.45431866866517,-6.54568007209594,29.4103333498917,3.37205695502747e-07,-1.69980729739068,-0.890837863899647,9.34967741935484,10.645,0,two.sided,Welch Two Sample t-test,1.76147110769401e-05
CD164,Invasive,Normal,62,10,-2.89872677297751,-7.14417429454238,22.2222798692048,3.45221886641972e-07,-1.98087589616917,-1.08996281350825,9.84758064516129,11.383,0,two.sided,Welch Two Sample t-test,1.79622537238618e-05
ZNF200,Invasive,Normal,62,10,1.27313649111714,6.12430733113081,39.0633204349235,3.45843664216626e-07,0.233330346716502,0.463443846831884,8.49838709677419,8.15,0,two.sided,Welch Two Sample t-test,1.79622537238618e-05
PHYHD1,Invasive,Normal,62,10,-2.1840410914913,-7.29367232038198,21.0469879658148,3.45969812606888e-07,-1.4482930522938,-0.805706947706203,7.95,9.077,0,two.sided,Welch Two Sample t-test,1.79622537238618e-05
LOC402644,Invasive,Normal,62,10,-2.49024954889618,-5.83912567850212,51.9423579532785,3.46356612085219e-07,-1.76865248898704,-0.863928156174247,10.6987096774194,12.015,0,two.sided,Welch Two Sample t-test,1.79622537238618e-05
LOC137107,Invasive,Normal,62,10,-2.79986028741004,-8.12525572287886,16.587512772934,3.51367208876403e-07,-1.87177611755723,-1.09893355986212,8.51064516129032,9.996,0,two.sided,Welch Two Sample t-test,1.81784080678646e-05
PRR17,Invasive,Normal,62,10,1.12661922849728,6.71181099478685,26.6778517625276,3.53009897759777e-07,0.11938910825765,0.224610891742352,7.145,6.973,0,two.sided,Welch Two Sample t-test,1.82415222377711e-05
SAR1A,Invasive,Normal,62,10,-1.73340996466723,-6.63926727917386,27.639320267224,3.55909500105239e-07,-1.03860960613647,-0.548616200315141,10.4133870967742,11.207,0,two.sided,Welch Two Sample t-test,1.83474111237047e-05
LOC653115,Invasive,Normal,62,10,-1.93585076848091,-6.51116000268441,29.4289788052541,3.69317829750602e-07,-1.25211636541853,-0.653819118452441,8.63903225806452,9.592,0,two.sided,Welch Two Sample t-test,1.8925564985842e-05
LOC401720,Invasive,Normal,62,10,1.1884096771088,6.67515388414913,26.8560711666653,3.7473313352529e-07,0.172464712173991,0.325599803955042,7.84403225806452,7.595,0,two.sided,Welch Two Sample t-test,1.918029091975e-05
LOC645351,Invasive,Normal,62,10,-1.70427871433583,-6.32018977793291,32.9839996869476,3.77926403483755e-07,-1.0167644960357,-0.521558084609459,8.01483870967742,8.784,0,two.sided,Welch Two Sample t-test,1.92751400207057e-05
TSHZ1,Invasive,Normal,62,10,-1.9737889581734,-7.21605352994509,21.3072633984491,3.78682398755202e-07,-1.26342743897369,-0.698508044897273,8.73403225806452,9.715,0,two.sided,Welch Two Sample t-test,1.92908950903063e-05
KIAA0350,Invasive,Normal,62,10,1.34224233036014,5.72344147319282,58.2205409801679,3.83680927473536e-07,0.276141660822951,0.573148661757692,11.1256451612903,10.701,0,two.sided,Welch Two Sample t-test,1.94765466572096e-05
TMEM16F,Invasive,Normal,62,10,-1.70851384114056,-5.7245442591675,58.1023658651783,3.84186882489072e-07,-1.04293864495257,-0.502545226015173,10.5422580645161,11.315,0,two.sided,Welch Two Sample t-test,1.94793132851216e-05
PNPLA7,Invasive,Normal,62,10,-2.25909029439794,-6.02975070434541,40.6521357450562,4.04763534741271e-07,-1.56963487351043,-0.781848997457312,9.43225806451613,10.608,0,two.sided,Welch Two Sample t-test,2.04505117061082e-05
WNT7A,Invasive,Normal,62,10,1.48518758575189,5.59888778171756,69.0118200623996,4.06590546492363e-07,0.367318623222229,0.773971699358416,7.92564516129032,7.355,0,two.sided,Welch Two Sample t-test,2.05187940351491e-05
LOC644972,Invasive,Normal,62,10,-1.46003201065452,-5.6337224032333,64.8664410650752,4.10418851687209e-07,-0.739562938481032,-0.35243706151897,14.225,14.771,0,two.sided,Welch Two Sample t-test,2.06636553239203e-05
ANTXR2,Invasive,Normal,62,10,-3.60161797287105,-6.74140845017416,25.497526348127,4.13884765867976e-07,-2.41285848972371,-1.28443183285693,9.77935483870968,11.628,0,two.sided,Welch Two Sample t-test,2.07896389728422e-05
ID4,Invasive,Normal,62,10,-2.38864680758346,-6.60486536080724,27.2186434507053,4.19982461458267e-07,-1.64628898138738,-0.866098115386819,8.2458064516129,9.502,0,two.sided,Welch Two Sample t-test,2.10713991244201e-05
